"gloss_english","n_languages_with_gloss_data","n_languages_covered","languages_covered","in_english_4000","n_languages_covered_plus_english","includes_hack_translation","avg_percentile_across_covering_langs","words"
"walking",12,1,"Polish",FALSE,1,FALSE,0.449398443029016,"Polish:pieszy"
"golden",12,1,"Spanish",FALSE,1,FALSE,0.449243098842386,"Spanish:dorada"
"commission; committee",12,1,"Russian",FALSE,1,FALSE,0.448347107438017,"Russian:комиссия"
"fund; foundation",12,1,"Russian",FALSE,1,FALSE,0.448347107438017,"Russian:фонд"
"to incline",12,1,"Polish",FALSE,1,FALSE,0.448336871903751,"Polish:pochylnia"
"times",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.447988581866746,"Chinese_Simplified:时代"
"disciple",12,1,"Portuguese",FALSE,1,FALSE,0.447913012977902,"Portuguese:discípulo"
"driving",12,1,"Portuguese",FALSE,1,FALSE,0.447913012977902,"Portuguese:condução"
"recital",12,1,"Portuguese",FALSE,1,FALSE,0.447913012977902,"Portuguese:recital"
"callus",12,1,"Polish",FALSE,1,FALSE,0.447629157820241,"Polish:kostnina"
"modern",12,1,"Galician",FALSE,1,FALSE,0.447292069632495,"Galician:moderno"
"negotiation",12,1,"Galician",FALSE,1,FALSE,0.447292069632495,"Galician:negociación"
"supply; provisioning",12,1,"Russian",FALSE,1,FALSE,0.447222222222222,"Russian:снабжение"
"shot, gunfire",12,1,"Russian",FALSE,1,FALSE,0.447198275862069,"Russian:выстрел"
"contest; competition",12,1,"Russian",FALSE,1,FALSE,0.445764462809917,"Russian:конкурс"
"hick",12,1,"Spanish",FALSE,1,FALSE,0.445681211041852,"Spanish:cateto"
"symmetry",12,1,"Spanish",FALSE,1,FALSE,0.445681211041852,"Spanish:simetría"
"flap",12,1,"Polish",FALSE,1,FALSE,0.44550601556971,"Polish:klapa"
"legacy",12,1,"Turkish",FALSE,1,FALSE,0.44550408719346,"Turkish:miras"
"residue",12,1,"Portuguese",FALSE,1,FALSE,0.445106980007015,"Portuguese:resíduo"
"strangler",12,1,"German",FALSE,1,TRUE,0.445,"German:Würger"
"manga",12,1,"Spanish",FALSE,1,FALSE,0.444070871580629,"Spanish:manga"
"fuck",12,1,"German",FALSE,1,TRUE,0.444,"German:Fick"
"cousin/window frame",12,1,"Polish",FALSE,1,FALSE,0.443736730360934,"Polish:ościeżnica"
"life imprisonment",12,1,"Italian",FALSE,1,FALSE,0.443310657596372,"Italian:ergastolo"
"gay man",12,1,"German",FALSE,1,TRUE,0.443,"German:Schwuler"
"impact",12,1,"Galician",FALSE,1,FALSE,0.44294003868472,"Galician:impacto"
"mode",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.442889777270131,"Chinese_Simplified:模式"
"financing; funding",12,1,"Russian",FALSE,1,FALSE,0.442887931034483,"Russian:финансирование"
"mutilation",12,1,"Spanish",FALSE,1,FALSE,0.442564559216385,"Spanish:mutilación"
"unit; one",12,1,"Russian",FALSE,1,FALSE,0.442148760330579,"Russian:единица"
"caudal",12,1,"Portuguese",FALSE,1,FALSE,0.442125569975447,"Portuguese:caudal"
"dark",12,1,"Portuguese",FALSE,1,FALSE,0.442125569975447,"Portuguese:escuro"
"hereditary",12,1,"Portuguese",FALSE,1,FALSE,0.442125569975447,"Portuguese:hereditário"
"molecule",12,1,"Portuguese",FALSE,1,FALSE,0.442125569975447,"Portuguese:molécula"
"germany",12,1,"Polish",FALSE,1,FALSE,0.441967445152159,"Polish:niemcy"
"heathland",12,1,"Polish",FALSE,1,FALSE,0.441967445152159,"Polish:wrzosowisko"
"marshal",12,1,"Polish",FALSE,1,FALSE,0.441967445152159,"Polish:marszałek"
"queen (slang)",12,1,"German",FALSE,1,TRUE,0.4415,"German:Tunte"
"exploration",12,1,"Italian",FALSE,1,FALSE,0.441265060240964,"Italian:esplorazione"
"accident, breakdown, crash",12,1,"Russian",FALSE,1,FALSE,0.440740740740741,"Russian:авария"
"lacquer; varnish",12,1,"Russian",FALSE,1,FALSE,0.440740740740741,"Russian:лак"
"pensive",12,1,"French",FALSE,1,FALSE,0.440677966101695,"French:songeur"
"draft",12,1,"French",FALSE,1,FALSE,0.440654205607477,"French:jet"
"slur (racial)",12,1,"German",FALSE,1,TRUE,0.44,"German:Nigger"
"access",12,1,"Russian",FALSE,1,FALSE,0.439655172413793,"Russian:доступ"
"sexist",12,1,"Spanish",FALSE,1,FALSE,0.439447907390917,"Spanish:machista"
"breeding",12,1,"Polish",FALSE,1,FALSE,0.439136588818117,"Polish:hodowla"
"stubble",12,1,"Polish",FALSE,1,FALSE,0.439136588818117,"Polish:ściernisko"
"ecosystem",12,1,"Portuguese",FALSE,1,FALSE,0.438968782883199,"Portuguese:ecossistema"
"magnetic",12,1,"Portuguese",FALSE,1,FALSE,0.438968782883199,"Portuguese:magnético"
"manifestation",12,1,"Portuguese",FALSE,1,FALSE,0.438968782883199,"Portuguese:manifestação"
"projecting",12,1,"Portuguese",FALSE,1,FALSE,0.438968782883199,"Portuguese:saliente"
"strike",12,1,"Portuguese",FALSE,1,FALSE,0.438968782883199,"Portuguese:greve"
"study",12,1,"Portuguese",FALSE,1,FALSE,0.438968782883199,"Portuguese:estudo"
"chloride",12,1,"Portuguese",FALSE,1,FALSE,0.438801416623997,"Portuguese:cloreto"
"height, altitude",12,1,"Russian",FALSE,1,FALSE,0.43853305785124,"Russian:высота"
"row; series; a number of",12,1,"Russian",FALSE,1,FALSE,0.43853305785124,"Russian:ряд"
"captive",12,1,"Polish",FALSE,1,FALSE,0.437898089171975,"Polish:jeniec"
"ease",12,1,"Italian",FALSE,1,FALSE,0.436746987951807,"Italian:tranquillità"
"composition",12,1,"Portuguese",FALSE,1,FALSE,0.436513504033672,"Portuguese:composição"
"physical",12,1,"Portuguese",FALSE,1,FALSE,0.436513504033672,"Portuguese:físico"
"reflex",12,1,"Portuguese",FALSE,1,FALSE,0.436513504033672,"Portuguese:reflexo"
"bachelor",12,1,"Italian",FALSE,1,FALSE,0.436507936507937,"Italian:scapolo"
"collector",12,1,"German",FALSE,1,TRUE,0.4365,"German:Sammler"
"majiang",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.436204146730463,"Chinese_Simplified:麻将"
"pomade",12,1,"Turkish",FALSE,1,FALSE,0.435967302452316,"Turkish:pomat"
"work (of art)",12,1,"Russian",FALSE,1,FALSE,0.43595041322314,"Russian:произведение"
"killer / assassin",12,1,"Polish",FALSE,1,FALSE,0.435598018400566,"Polish:zabójca"
"maluszek",12,1,"Polish",FALSE,1,FALSE,0.435598018400566,"Polish:maluszek"
"probe",12,1,"Polish",FALSE,1,FALSE,0.435598018400566,"Polish:sonda"
"certificate; reference; inquiry",12,1,"Russian",FALSE,1,FALSE,0.435344827586207,"Russian:справка"
"kolkhoz (collective farm)",12,1,"Russian",FALSE,1,FALSE,0.435344827586207,"Russian:колхоз"
"lawsuit; spark (archaic)",12,1,"Russian",FALSE,1,FALSE,0.435344827586207,"Russian:иск"
"to ripen; to mature; to look on (imperf.)",12,1,"Russian",FALSE,1,FALSE,0.435185185185185,"Russian:зреть"
"repulsion",12,1,"Spanish",FALSE,1,FALSE,0.434550311665183,"Spanish:repulsión"
"public / audience",12,1,"Russian",FALSE,1,FALSE,0.434400826446281,"Russian:публика"
"seal; printing",12,1,"Russian",FALSE,1,FALSE,0.434400826446281,"Russian:печать"
"drainage",12,1,"Portuguese",FALSE,1,FALSE,0.433532094002105,"Portuguese:escoamento"
"easter",12,1,"Portuguese",FALSE,1,FALSE,0.433532094002105,"Portuguese:páscoa"
"exit",12,1,"Galician",FALSE,1,FALSE,0.433268858800774,"Galician:saída"
"homeland",12,1,"Galician",FALSE,1,FALSE,0.433268858800774,"Galician:patria"
"incidence",12,1,"Galician",FALSE,1,FALSE,0.433268858800774,"Galician:incidencia"
"projection",12,1,"Galician",FALSE,1,FALSE,0.433268858800774,"Galician:proxección"
"return",12,1,"Galician",FALSE,1,FALSE,0.433268858800774,"Galician:volta"
"colour",12,1,"Portuguese",FALSE,1,FALSE,0.433140944139019,"Portuguese:cor"
"salsa",12,1,"Polish",FALSE,1,FALSE,0.432944090587403,"Polish:salsa"
"offer / sentence",12,1,"Russian",FALSE,1,FALSE,0.432851239669421,"Russian:предложение"
"integrity",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.432575619608947,"Chinese_Simplified:正气"
"fire works",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.432216905901116,"Chinese_Simplified:礼花"
"mad dog",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.432216905901116,"Chinese_Simplified:疯狗"
"two-seat",12,1,"French",FALSE,1,FALSE,0.432203389830508,"French:biplace"
"abbot",12,1,"Polish",FALSE,1,FALSE,0.432059447983015,"Polish:opat"
"antitoxin",12,1,"Portuguese",FALSE,1,FALSE,0.431872973203618,"Portuguese:antitoxina"
"trade; commerce",12,1,"Russian",FALSE,1,FALSE,0.431818181818182,"Russian:торговля"
"beech",12,1,"Portuguese",FALSE,1,FALSE,0.431602946334619,"Portuguese:faia"
"observer",12,1,"Portuguese",FALSE,1,FALSE,0.431602946334619,"Portuguese:observador"
"publication, edition",12,1,"Russian",FALSE,1,FALSE,0.430785123966942,"Russian:издание"
"import",12,1,"Spanish",FALSE,1,FALSE,0.430543187889581,"Spanish:importación"
"congress",12,1,"Portuguese",FALSE,1,FALSE,0.429849175727815,"Portuguese:congresso"
"lift",12,1,"Polish",FALSE,1,FALSE,0.429405520169851,"Polish:wyciąg"
"mama",12,1,"Polish",FALSE,1,FALSE,0.429405520169851,"Polish:mama"
"matrix",12,1,"Polish",FALSE,1,FALSE,0.429405520169851,"Polish:matryca"
"pest",12,1,"Polish",FALSE,1,FALSE,0.429405520169851,"Polish:szkodnik"
"sum; amount",12,1,"Russian",FALSE,1,FALSE,0.429235537190083,"Russian:сумма"
"illiteracy",12,1,"Italian",FALSE,1,FALSE,0.42921686746988,"Italian:analfabetismo"
"hectare",12,1,"Russian",FALSE,1,FALSE,0.428703703703704,"Russian:гектар"
"notification",12,1,"Russian",FALSE,1,FALSE,0.428703703703704,"Russian:уведомление"
"rotation",12,1,"Spanish",FALSE,1,FALSE,0.428317008014248,"Spanish:rotación"
"obituary",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.42822966507177,"Chinese_Simplified:讣告"
"summer job",12,1,"French",FALSE,1,FALSE,0.42803738317757,"French:job"
"debut",12,1,"Portuguese",FALSE,1,FALSE,0.42792002806033,"Portuguese:estreia"
"heritage",12,1,"Portuguese",FALSE,1,FALSE,0.42792002806033,"Portuguese:herança"
"lateral",12,1,"Portuguese",FALSE,1,FALSE,0.42792002806033,"Portuguese:lateral"
"speaker",12,1,"Portuguese",FALSE,1,FALSE,0.42792002806033,"Portuguese:orador"
"reception",12,1,"Russian",FALSE,1,FALSE,0.427685950413223,"Russian:прием"
"harlot",12,1,"German",FALSE,1,TRUE,0.427,"German:Dirne"
"heart attack",12,1,"German",FALSE,1,TRUE,0.427,"German:Infarkt"
"magical",12,1,"Portuguese",FALSE,1,FALSE,0.425815503332164,"Portuguese:mágico"
"society",12,1,"Portuguese",FALSE,1,FALSE,0.425815503332164,"Portuguese:sociedade"
"shift; change; replacement",12,1,"Russian",FALSE,1,FALSE,0.425619834710744,"Russian:смена"
"component",12,1,"Russian",FALSE,1,FALSE,0.424568965517241,"Russian:компонент"
"chemical",12,1,"Portuguese",FALSE,1,FALSE,0.42441248684672,"Portuguese:químico"
"fare",12,1,"Portuguese",FALSE,1,FALSE,0.42441248684672,"Portuguese:tarifa"
"quatrain",12,1,"Portuguese",FALSE,1,FALSE,0.42441248684672,"Portuguese:quadra"
"hardworking",12,1,"French",FALSE,1,FALSE,0.423728813559322,"French:travailleur"
"account",12,1,"Galician",FALSE,1,FALSE,0.423597678916828,"Galician:conta"
"economy; household; farm",12,1,"Russian",FALSE,1,FALSE,0.423553719008264,"Russian:хозяйство"
"result, total",12,1,"Russian",FALSE,1,FALSE,0.423553719008264,"Russian:итог"
"transmission; broadcast",12,1,"Russian",FALSE,1,FALSE,0.423553719008264,"Russian:передача"
"toxin",12,1,"Portuguese",FALSE,1,FALSE,0.423184847421957,"Portuguese:toxina"
"defense",12,1,"Russian",FALSE,1,FALSE,0.422423094582186,"Russian:оборона"
"refereeing",12,1,"Portuguese",FALSE,1,FALSE,0.421781830936514,"Portuguese:arbitragem"
"perpetrator",12,1,"German",FALSE,1,TRUE,0.4215,"German:Täter"
"post office",12,1,"French",FALSE,1,FALSE,0.421495327102804,"French:poste"
"game, play",12,1,"Russian",FALSE,1,FALSE,0.421487603305785,"Russian:игра"
"latvia",12,1,"Polish",FALSE,1,FALSE,0.421443736730361,"Polish:łotwa"
"scion",12,1,"Polish",FALSE,1,FALSE,0.421443736730361,"Polish:potomek"
"french",12,1,"Portuguese",FALSE,1,FALSE,0.420028060329709,"Portuguese:francês"
"grouping",12,1,"Portuguese",FALSE,1,FALSE,0.420028060329709,"Portuguese:agrupamento"
"mess",12,1,"Portuguese",FALSE,1,FALSE,0.420028060329709,"Portuguese:bagunça"
"plague",12,1,"German",FALSE,1,TRUE,0.42,"German:Pest"
"spring (season)",12,1,"Russian",FALSE,1,FALSE,0.419938016528926,"Russian:весна"
"transition; crossing",12,1,"Russian",FALSE,1,FALSE,0.419938016528926,"Russian:переход"
"death, destruction",12,1,"Russian",FALSE,1,FALSE,0.418103448275862,"Russian:гибель"
"ear ring",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.41786283891547,"Chinese_Simplified:耳环"
"family honor",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.41786283891547,"Chinese_Simplified:家眷"
"stormy rain",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.41786283891547,"Chinese_Simplified:雷雨"
"avalanche",12,1,"Polish",FALSE,1,FALSE,0.417551309271054,"Polish:lawina"
"kindergarten",12,1,"Polish",FALSE,1,FALSE,0.417551309271054,"Polish:przedszkole"
"norway",12,1,"Polish",FALSE,1,FALSE,0.417551309271054,"Polish:norwegia"
"roe",12,1,"Polish",FALSE,1,FALSE,0.417551309271054,"Polish:ikra"
"mass; bulk",12,1,"Russian",FALSE,1,FALSE,0.417355371900826,"Russian:масса"
"net; network",12,1,"Russian",FALSE,1,FALSE,0.417355371900826,"Russian:сеть"
"sign, mark",12,1,"Russian",FALSE,1,FALSE,0.417355371900826,"Russian:знак"
"comission",12,1,"Portuguese",FALSE,1,FALSE,0.417222027358821,"Portuguese:comissão"
"draw",12,1,"Portuguese",FALSE,1,FALSE,0.417222027358821,"Portuguese:empate"
"management",12,1,"Portuguese",FALSE,1,FALSE,0.417222027358821,"Portuguese:gestão"
"rescuer",12,1,"German",FALSE,1,TRUE,0.4165,"German:Retter"
"production, extraction; prey",12,1,"Russian",FALSE,1,FALSE,0.416491060025543,"Russian:добыча"
"half an hour",12,1,"Russian",FALSE,1,FALSE,0.415948275862069,"Russian:полчаса"
"disappearance",12,1,"Galician",FALSE,1,FALSE,0.415860735009671,"Galician:desaparición"
"impulse",12,1,"Galician",FALSE,1,FALSE,0.415860735009671,"Galician:pulo"
"sip",12,1,"Galician",FALSE,1,FALSE,0.415860735009671,"Galician:grolo"
"theme",12,1,"Galician",FALSE,1,FALSE,0.415860735009671,"Galician:tema"
"sleep; dream",12,1,"Russian",FALSE,1,FALSE,0.415289256198347,"Russian:сон"
"consul",12,1,"Polish",FALSE,1,FALSE,0.415251238499646,"Polish:konsul"
"dim",12,1,"Spanish",FALSE,1,FALSE,0.414959928762244,"Spanish:tenue"
"stand",12,1,"Spanish",FALSE,1,FALSE,0.414959928762244,"Spanish:caseta"
"vertigo",12,1,"Spanish",FALSE,1,FALSE,0.414959928762244,"Spanish:vértigo"
"aggressor",12,1,"Russian",FALSE,1,FALSE,0.414814814814815,"Russian:агрессор"
"fraction, particle, speck",12,1,"Russian",FALSE,1,FALSE,0.414814814814815,"Russian:крупица"
"garbage; trash",12,1,"Russian",FALSE,1,FALSE,0.414814814814815,"Russian:мусор"
"herd; flock",12,1,"Russian",FALSE,1,FALSE,0.414814814814815,"Russian:стадо"
"to wash (imperf.)",12,1,"Russian",FALSE,1,FALSE,0.414814814814815,"Russian:мыть"
"wizard, magician",12,1,"Russian",FALSE,1,FALSE,0.414814814814815,"Russian:волшебник"
"earth; soil; land",12,1,"Russian",FALSE,1,FALSE,0.413223140495868,"Russian:земля"
"hooker / prostitute",12,1,"Polish",FALSE,1,FALSE,0.413128096249115,"Polish:prostytutka"
"hovel",12,1,"Polish",FALSE,1,FALSE,0.413128096249115,"Polish:rudera"
"informant",12,1,"German",FALSE,1,TRUE,0.413,"German:Spitzel"
"criterion",12,1,"Russian",FALSE,1,FALSE,0.412715517241379,"Russian:критерий"
"madness",12,1,"Italian",FALSE,1,FALSE,0.412650602409639,"Italian:follia"
"capability",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.412621359223301,"Chinese_Simplified:本事"
"prototype",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.412621359223301,"Chinese_Simplified:原型"
"outcome",12,1,"Portuguese",FALSE,1,FALSE,0.411785338477727,"Portuguese:resultado"
"production",12,1,"Russian",FALSE,1,FALSE,0.411748163452709,"Russian:производство"
"con man",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.411483253588517,"Chinese_Simplified:小人"
"marshy",12,1,"Turkish",FALSE,1,FALSE,0.411444141689373,"Turkish:sulak"
"chaff",12,1,"Polish",FALSE,1,FALSE,0.411181882519462,"Polish:plewy"
"sentence",12,1,"Portuguese",FALSE,1,FALSE,0.41075183907448,"Portuguese:frase"
"helper",12,1,"German",FALSE,1,TRUE,0.4105,"German:Helfer"
"royal palace",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.409888357256778,"Chinese_Simplified:皇宫"
"hearing; rumor",12,1,"Russian",FALSE,1,FALSE,0.409607438016529,"Russian:слух"
"hundred; century (historical)",12,1,"Russian",FALSE,1,FALSE,0.409607438016529,"Russian:сотня"
"clew",12,1,"Polish",FALSE,1,FALSE,0.409412597310686,"Polish:kłębek"
"scene",12,1,"Polish",FALSE,1,FALSE,0.409412597310686,"Polish:scena"
"compartement",12,1,"French",FALSE,1,FALSE,0.409345794392523,"French:case"
"druid",12,1,"French",FALSE,1,FALSE,0.409345794392523,"French:druide"
"elephant's trunk",12,1,"French",FALSE,1,FALSE,0.409345794392523,"French:trompe"
"gulf",12,1,"French",FALSE,1,FALSE,0.409345794392523,"French:golfe"
"slow",12,1,"Galician",FALSE,1,FALSE,0.409090909090909,"Galician:lento"
"urgency",12,1,"Galician",FALSE,1,FALSE,0.409090909090909,"Galician:urxencia"
"access road",12,1,"German",FALSE,1,TRUE,0.4085,"German:Zufahrt"
"academic",12,1,"Portuguese",FALSE,1,FALSE,0.408453174324798,"Portuguese:académico"
"commercial",12,1,"Portuguese",FALSE,1,FALSE,0.408453174324798,"Portuguese:comercial"
"fresh",12,1,"Portuguese",FALSE,1,FALSE,0.408453174324798,"Portuguese:fresco"
"harsh",12,1,"Portuguese",FALSE,1,FALSE,0.408453174324798,"Portuguese:áspero"
"lenght",12,1,"Portuguese",FALSE,1,FALSE,0.408453174324798,"Portuguese:comprimento"
"sonnet",12,1,"Portuguese",FALSE,1,FALSE,0.408453174324798,"Portuguese:soneto"
"sherry",12,1,"Polish",FALSE,1,FALSE,0.407643312101911,"Polish:sherry"
"amateur; lover (of)",12,1,"Russian",FALSE,1,FALSE,0.407327586206897,"Russian:любитель"
"course; rate; trend",12,1,"Russian",FALSE,1,FALSE,0.40702479338843,"Russian:курс"
"blissfully happy",12,1,"French",FALSE,1,FALSE,0.406779661016949,"French:béat"
"quarrelsome",12,1,"French",FALSE,1,FALSE,0.406779661016949,"French:batailleur"
"resourceful",12,1,"French",FALSE,1,FALSE,0.406779661016949,"French:débrouillard"
"emergency",12,1,"Italian",FALSE,1,FALSE,0.406626506024096,"Italian:emergenza"
"bivouac",12,1,"Portuguese",FALSE,1,FALSE,0.406468680662229,"Portuguese:bivaque"
"dissolution",12,1,"Galician",FALSE,1,FALSE,0.406189555125725,"Galician:disolución"
"naming",12,1,"Galician",FALSE,1,FALSE,0.406189555125725,"Galician:denominación"
"grime",12,1,"Portuguese",FALSE,1,FALSE,0.405997895475272,"Portuguese:sebo"
"slippery",12,1,"Turkish",FALSE,1,FALSE,0.405994550408719,"Turkish:kaygan"
"remainder",12,1,"Russian",FALSE,1,FALSE,0.40599173553719,"Russian:остаток"
"ferry boad",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.405901116427432,"Chinese_Simplified:轮船"
"red army",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.405901116427432,"Chinese_Simplified:红军"
"wicked grin",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.405901116427432,"Chinese_Simplified:奸笑"
"kelpie",12,1,"Polish",FALSE,1,FALSE,0.405697098372258,"Polish:topielec"
"macedonia",12,1,"Polish",FALSE,1,FALSE,0.405697098372258,"Polish:macedonia"
"rusk",12,1,"Polish",FALSE,1,FALSE,0.405697098372258,"Polish:suchar"
"accounting; registration",12,1,"Russian",FALSE,1,FALSE,0.40495867768595,"Russian:учёт"
"deflection",12,1,"Portuguese",FALSE,1,FALSE,0.404068747807787,"Portuguese:desvio"
"kingdom",12,1,"Portuguese",FALSE,1,FALSE,0.404068747807787,"Portuguese:reino"
"replica",12,1,"Portuguese",FALSE,1,FALSE,0.404068747807787,"Portuguese:réplica"
"persecution",12,1,"Spanish",FALSE,1,FALSE,0.403829029385574,"Spanish:persecución"
"invasion",12,1,"Spanish",FALSE,1,FALSE,0.403722408570396,"Spanish:invasión"
"slope; inclination; evasion",12,1,"Russian",FALSE,1,FALSE,0.403703703703704,"Russian:уклон"
"stitch",12,1,"Polish",FALSE,1,FALSE,0.403397027600849,"Polish:ścieg"
"heroic",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.40313350220471,"Chinese_Simplified:豪迈"
"certificate; testimony",12,1,"Russian",FALSE,1,FALSE,0.40301724137931,"Russian:свидетельство"
"stamp; brand; make",12,1,"Russian",FALSE,1,FALSE,0.40301724137931,"Russian:марка"
"colloquium",12,1,"Portuguese",FALSE,1,FALSE,0.403016485443704,"Portuguese:colóquio"
"scabies",12,1,"Polish",FALSE,1,FALSE,0.402866242038217,"Polish:świerzb"
"procedure",12,1,"Russian",FALSE,1,FALSE,0.402376033057851,"Russian:процедура"
"training; education",12,1,"Russian",FALSE,1,FALSE,0.402376033057851,"Russian:обучение"
"jackdaw",12,1,"Portuguese",FALSE,1,FALSE,0.401964223079621,"Portuguese:gralha"
"shallow",12,1,"Portuguese",FALSE,1,FALSE,0.401964223079621,"Portuguese:raso"
"widowed",12,1,"French",FALSE,1,FALSE,0.401401869158878,"French:veuf"
"match maker",12,1,"Chinese_Simplified",FALSE,1,FALSE,0.401116427432217,"Chinese_Simplified:媒婆"
"neon",12,1,"Portuguese",FALSE,1,FALSE,0.400561206594177,"Portuguese:néon"
"retirement",12,1,"Portuguese",FALSE,1,FALSE,0.400561206594177,"Portuguese:reforma"
"font size",12,1,"Turkish",FALSE,1,FALSE,0.400544959128065,"Turkish:punto"
